Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	White-cheeked Barbet	whcbar1	0.1993	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	0.0
2	Spectrogram 1	1	18.0	21.0	0	15000	White-cheeked Barbet	whcbar1	0.1063	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	18.0
3	Spectrogram 1	1	24.0	27.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.1007	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	24.0
4	Spectrogram 1	1	27.0	30.0	0	15000	White-cheeked Barbet	whcbar1	0.5840	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	27.0
5	Spectrogram 1	1	30.0	33.0	0	15000	White-cheeked Barbet	whcbar1	0.3911	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	30.0
6	Spectrogram 1	1	33.0	36.0	0	15000	White-cheeked Barbet	whcbar1	0.2377	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	33.0
7	Spectrogram 1	1	33.0	36.0	0	15000	Indian White-eye	indwhe1	0.1421	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	33.0
8	Spectrogram 1	1	39.0	42.0	0	15000	White-cheeked Barbet	whcbar1	0.6761	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	39.0
9	Spectrogram 1	1	39.0	42.0	0	15000	Jungle Owlet	junowl1	0.2839	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	39.0
10	Spectrogram 1	1	42.0	45.0	0	15000	White-cheeked Barbet	whcbar1	0.9855	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	42.0
11	Spectrogram 1	1	45.0	48.0	0	15000	White-cheeked Barbet	whcbar1	0.9660	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	45.0
12	Spectrogram 1	1	48.0	51.0	0	15000	White-cheeked Barbet	whcbar1	0.9746	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	48.0
13	Spectrogram 1	1	51.0	54.0	0	15000	White-cheeked Barbet	whcbar1	0.7603	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	51.0
14	Spectrogram 1	1	54.0	57.0	0	15000	White-cheeked Barbet	whcbar1	0.7305	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	54.0
15	Spectrogram 1	1	57.0	60.0	0	15000	White-cheeked Barbet	whcbar1	0.6952	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	57.0
16	Spectrogram 1	1	60.0	63.0	0	15000	White-cheeked Barbet	whcbar1	0.8184	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	60.0
17	Spectrogram 1	1	63.0	66.0	0	15000	White-cheeked Barbet	whcbar1	0.2197	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	63.0
18	Spectrogram 1	1	78.0	81.0	0	15000	White-cheeked Barbet	whcbar1	0.2278	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	78.0
19	Spectrogram 1	1	81.0	84.0	0	15000	White-cheeked Barbet	whcbar1	0.2893	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	81.0
20	Spectrogram 1	1	84.0	87.0	0	15000	White-cheeked Barbet	whcbar1	0.1519	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	84.0
21	Spectrogram 1	1	90.0	93.0	0	15000	Large-billed Leaf Warbler	lblwar1	0.3209	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	90.0
22	Spectrogram 1	1	96.0	99.0	0	15000	Large-billed Leaf Warbler	lblwar1	0.3203	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	96.0
23	Spectrogram 1	1	102.0	105.0	0	15000	Large-billed Leaf Warbler	lblwar1	0.6007	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	102.0
24	Spectrogram 1	1	105.0	108.0	0	15000	Malabar Whistling-Thrush	mawthr1	0.1102	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	105.0
25	Spectrogram 1	1	105.0	108.0	0	15000	Large-billed Leaf Warbler	lblwar1	0.1072	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	105.0
26	Spectrogram 1	1	114.0	117.0	0	15000	White-cheeked Barbet	whcbar1	0.1250	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	114.0
27	Spectrogram 1	1	117.0	120.0	0	15000	White-cheeked Barbet	whcbar1	0.6198	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	117.0
28	Spectrogram 1	1	129.0	132.0	0	15000	White-cheeked Barbet	whcbar1	0.2027	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	129.0
29	Spectrogram 1	1	138.0	141.0	0	15000	White-cheeked Barbet	whcbar1	0.5042	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	138.0
30	Spectrogram 1	1	141.0	144.0	0	15000	White-cheeked Barbet	whcbar1	0.3767	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	141.0
31	Spectrogram 1	1	144.0	147.0	0	15000	White-cheeked Barbet	whcbar1	0.1629	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	144.0
32	Spectrogram 1	1	162.0	165.0	0	15000	White-cheeked Barbet	whcbar1	0.1285	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	162.0
33	Spectrogram 1	1	165.0	168.0	0	15000	White-cheeked Barbet	whcbar1	0.2248	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	165.0
34	Spectrogram 1	1	168.0	171.0	0	15000	White-cheeked Barbet	whcbar1	0.3554	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	168.0
35	Spectrogram 1	1	171.0	174.0	0	15000	White-cheeked Barbet	whcbar1	0.4797	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	171.0
36	Spectrogram 1	1	174.0	177.0	0	15000	Common Crane	comcra	0.1829	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	174.0
37	Spectrogram 1	1	177.0	180.0	0	15000	White-cheeked Barbet	whcbar1	0.2985	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	177.0
38	Spectrogram 1	1	177.0	180.0	0	15000	Brown-cheeked Fulvetta	brcful1	0.2562	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	177.0
39	Spectrogram 1	1	180.0	183.0	0	15000	White-cheeked Barbet	whcbar1	0.3256	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	180.0
40	Spectrogram 1	1	183.0	186.0	0	15000	White-cheeked Barbet	whcbar1	0.1635	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	183.0
41	Spectrogram 1	1	204.0	207.0	0	15000	White-cheeked Barbet	whcbar1	0.1644	F:\Nilgiris_rawdata\A11-02\Data\A11-02_20260205_180002.wav	204.0
